ranking_companies,unicorn,date_joined,country,city,industry,selected_investors,value,lat,lng,capital,population,id_city,year
1044,Cider,2021-09-02,Hong Kong,Hong Kong,E-commerce & direct-to-consumer,"Andreessen Horowitz, DST Global, IDG Capital",1.0,22.305,114.185,primary,7347000.0,1344982653,2021
1045,Berlin Brands Group,2021-09-01,Germany,Berlin,E-commerce & direct-to-consumer,"Ardian, Bain Capital",1.0,52.5167,13.3833,primary,3644826.0,1276451290,2021
1046,Agile Robots,2021-09-09,Germany,Munich,Hardware,"Hillhouse Capital Management, Sequoia Capital China, Linear Venture",1.0,48.1372,11.5755,admin,1471508.0,1276692352,2021
1047,GrubMarket,2021-09-14,United States,San Francisco,E-commerce & direct-to-consumer,"GGV Capital, BlackRock, ACE & Company",1.2,37.7562,-122.443,,3592294.0,1840021543,2021
1048,Mammoth Biosciences,2021-09-09,United States,San Francisco,Health,"NFX, Plum Alley, Mayfield",1.0,37.7562,-122.443,,3592294.0,1840021543,2021
1049,Orchard,2021-09-09,United States,New York,Fintech,"Accomplice, Juxtapose, FirstMark Capital",1.0,40.6943,-73.9249,,18713220.0,1840034016,2021
1050,Xendit,2021-09-14,Indonesia,Jakarta,Fintech,"Accel, Y Combinator, Amasia",1.0,-6.2146,106.8451,primary,34540000.0,1360771077,2021
1051,TrueLayer,2021-09-21,United Kingdom,London,Fintech,"Anthemis, Connect Ventures, Northzone Ventures",1.0,51.5072,-0.1275,primary,10979000.0,1826645935,2021
1052,Assembly,2021-09-21,United States,Culver City,Internet software & services,"Advent International, PSG, Providence Equity Partners",1.0,34.0058,-118.3968,,39185.0,1840019243,2021
1053,PandaDoc,2021-09-22,United States,San Francisco,Internet software & services,"Rembrandt Venture Partners, M12, Altos Ventures",1.0,37.7562,-122.443,,3592294.0,1840021543,2021
1054,Keenon Robotics,2021-09-15,China,Shanghai,"Supply chain, logistics, & delivery","Yunqi Partners, SoftBank Group, iVision Ventures",1.0,31.1667,121.4667,admin,22120000.0,1156073548,2021
1055,HAYDON,2021-09-24,China,Shanghai,Consumer & retail,"Tencent Holdings, Hillhouse Capital Management",1.0,31.1667,121.4667,admin,22120000.0,1156073548,2021
1056,Ninja Van,2021-09-27,Singapore,Singapore,"Supply chain, logistics, & delivery","B Capital Group, Monk's Hill Ventures, Dynamic Parcel Distribution",1.0,1.3,103.8,primary,5745000.0,1702341327,2021
1057,Vedantu,2021-09-29,India,Bangalore,Edtech,"Accel, Tiger Global Management, Omidyar Network",1.0,12.9699,77.598,admin,13707000.0,1356410365,2021
1058,TrialSpark,2021-09-30,United States,New York,Health,"Sequoia Capital, Thrive Capital, Sound Ventures",1.0,40.6943,-73.9249,,18713220.0,1840034016,2021
1059,Ajaib,2021-10-04,Indonesia,Jakarta,Fintech,"Softbank Ventures Asia, Alpha JWC Ventures, Insignia Ventures Partners",1.0,-6.2146,106.8451,primary,34540000.0,1360771077,2021
1060,Licious,2021-10-05,India,Bangalore,E-commerce & direct-to-consumer,"3one4 Capital Partners, Bertelsmann India Investments, Vertex Ventures SE Asia",1.0,12.9699,77.598,admin,13707000.0,1356410365,2021
1061,Masterworks,2021-10-05,United States,New York,Fintech,"Left Lane Capital, Galaxy Interactive, Tru Arrow Partners",1.0,40.6943,-73.9249,,18713220.0,1840034016,2021
1062,Chronosphere,2021-10-07,United States,New York,Data management & analytics,"Greylock Partners, Lux Capital, General Atlantic",1.0,40.6943,-73.9249,,18713220.0,1840034016,2021
1063,Solo.io,2021-10-07,United States,Cambridge,Internet software & services,"True Ventures, Altimeter Capital, Redpoint Ventures",1.0,42.3759,-71.1185,,118927.0,1840000429,2021
1064,Savage X Fenty,2021-02-10,United States,El Segundo,E-commerce & direct-to-consumer,"Speedinvest, Valar Ventures, Uniqa Ventures",1.0,33.9169,-118.4021,,16610.0,1840020481,2021
1065,Swile,2021-10-11,France,Montpellier,Fintech,"Index Ventures, IDInvest Partners, Daphni",1.0,43.6119,3.8772,minor,607896.0,1250819356,2021
1066,MobiKwik,2021-10-13,India,Gurgaon,Fintech,"Sequoia Capital India, The Times Group, GMO VenturePartners",1.0,28.45,77.02,,197340.0,1356836043,2021
1067,Weights & Biases,2021-10-13,United States,San Francisco,Internet software & services,"Coatue Management, Insight Partners, Trinity Ventures",1.0,37.7562,-122.443,,3592294.0,1840021543,2021
1068,Zopa,2021-10-19,United Kingdom,London,Fintech,"IAG Capital Partners, Augmentum Fintech, Northzone Ventures",1.0,51.5072,-0.1275,primary,10979000.0,1826645935,2021
1069,Dental Monitoring,2021-10-21,France,Paris,Health,"Vitruvian Partners, Merieux Equity Partners, Straumann",1.0,48.8566,2.3522,primary,11020000.0,1250015082,2021
1070,CargoX,2021-10-21,Brazil,Sao Paulo,"Supply chain, logistics, & delivery","Valor Capital Group, Lightrock, Softbank Group",1.0,-23.5504,-46.6339,admin,22046000.0,1076532519,2021
1071,Fabric,2021-10-26,United States,New York,"Supply chain, logistics, & delivery","Innovation Endeavors, Aleph, Temasek",1.0,40.6943,-73.9249,,18713220.0,1840034016,2021
1072,Augury,2021-10-26,United States,New York,Artificial Intelligence,"Lerer Hippeau, Munich Re Ventures, Eclipse Ventures",1.0,40.6943,-73.9249,,18713220.0,1840034016,2021
1073,Moka,2021-11-02,China,Beijing,Internet software & services,"GGV Capital, GSR Ventures, FreesFund",1.0,39.905,116.3914,primary,19433000.0,1156228865,2021
1074,Tezign,2021-11-02,China,Shanghai,Internet software & services,"Sequoia Capital China, Linear Venture, Hearst Ventures",1.0,31.1667,121.4667,admin,22120000.0,1156073548,2021
1075,Vagaro,2021-11-03,United States,Dublin,Internet software & services,FTV Capital,1.0,37.7161,-121.8963,,64826.0,1840018916,2021
1076,Drata,2021-11-08,United States,San Diego,Cybersecurity,"Cowboy Ventures, Leaders Fund, GGV Capital",1.0,32.8312,-117.1225,,3220118.0,1840021990,2021
1077,Razor,2021-11-08,Germany,Berlin,Consumer & retail,"Global Founders Capital, 468 Capital, Redalpine Venture Partners",1.0,52.5167,13.3833,primary,3644826.0,1276451290,2021
1078,OpenWeb,2021-11-09,United States,New York,Internet software & services,"Insight Partners, AltaIR Capital, Norma Investments",1.0,40.6943,-73.9249,,18713220.0,1840034016,2021
1079,Contrast Security,2021-11-09,United States,Los Altos,Cybersecurity,"Acero Capital, General Catalyst, M12",1.0,37.3685,-122.0966,,30089.0,1840020328,2021
1080,Wrapbook,2021-11-10,United States,New York,Fintech,"Equal Ventures, Uncork Capital, Andreessen Horowitz",1.0,40.6943,-73.9249,,18713220.0,1840034016,2021
1081,Gaussian Robotics,2021-11-10,China,Shanghai,Hardware,"BlueRun Ventures, Grand Flight Investment, Meituan Dianping",1.1,31.1667,121.4667,admin,22120000.0,1156073548,2021
1082,Mensa Brands,2021-11-16,India,Bangalore,Other,"Accel, Falcon Edge Capital, Norwest Venture Partners",1.0,12.9699,77.598,admin,13707000.0,1356410365,2021
1083,Heyday,2021-11-16,United States,Chicago,E-commerce & direct-to-consumer,"Khosla Ventures,General Catalyst, Victory Park Capital",1.0,41.8373,-87.6862,,8604203.0,1840000494,2021
1084,PLACE,2021-11-17,United States,Bellingham,Internet software & services,"Goldman Sachs Asset Management, 3L",1.0,48.7543,-122.4687,,130641.0,1840018346,2021
1085,Stytch,2021-11-18,United States,San Francisco,Cybersecurity,"Index Ventures, Benchmark, Thrive Capital",1.0,37.7562,-122.443,,3592294.0,1840021543,2021
1086,Owkin,2021-11-18,United States,New York,Artificial Intelligence,"Google Ventures, Cathay Innovation, NJF Capital",1.0,40.6943,-73.9249,,18713220.0,1840034016,2021
1087,Expel,2021-11-18,United States,Herndon,Cybersecurity,"Paladin Capital Group, Greycroft, Scale Venture Partners",1.0,38.9699,-77.3867,,24601.0,1840006037,2021
1088,NoBroker,2021-11-23,India,Bangalore,Internet software & services,"General Atlantic, Elevation Capital, BEENEXT",1.0,12.9699,77.598,admin,13707000.0,1356410365,2021
1089,Lessen,2021-11-30,United States,Scottsdale,Internet software & services,"Khosla Ventures, General Catalyst, Navitas Capital",1.0,33.6872,-111.8651,,258069.0,1840021940,2021
1090,Clara,2021-12-06,Mexico,Mexico City,Fintech,"DST Global, General Catalyst, Monashees+",1.0,19.4333,-99.1333,primary,20996000.0,1484247881,2021
1091,YipitData,2021-12-06,United States,New York,Internet software & services,"RRE Ventures+, Highland Capital Partners, The Carlyle Group",1.0,40.6943,-73.9249,,18713220.0,1840034016,2021
1092,Anyscale,2021-12-07,United States,Berkeley,Artificial Intelligence,"Andreessen Horowitz, Intel Capital, Foundation Capital",1.0,37.8723,-122.276,,121363.0,1840018914,2021
1093,Iodine Software,2021-12-01,United States,Austin,Data management & analytics,"Advent International, Bain Capital Ventures, Silversmith Capital Partners",1.0,30.3004,-97.7522,admin,1687311.0,1840019590,2021
1094,ReliaQuest,2021-12-01,United States,Tampa,Cybersecurity,"KKR, FTV Capital, Ten Eleven Ventures",1.0,27.9942,-82.4451,,2908063.0,1840015982,2021
1095,Pet Circle,2021-12-06,Australia,Sydney,E-commerce & direct-to-consumer,"Prysm Capital, Baillie Gifford & Co., TDM Growth Partners",1.0,-33.865,151.2094,admin,5312163.0,1036074917,2021
1096,Nature's Fynd,2021-07-19,United States,Chicago,Other,"Danone Manifesto Ventures, 1955 Capital, Breakthrough Energy Ventures",1.0,41.8373,-87.6862,,8604203.0,1840000494,2021
1097,Lydia,2021-12-08,France,Paris,Fintech,"NewAlpha, XAnge Private Equity, Tencent Holdings",1.0,48.8566,2.3522,primary,11020000.0,1250015082,2021
1098,SellerX,2021-12-09,Germany,Berlin,E-commerce & direct-to-consumer,"Cherry Ventures, Felix Capital, 83North",1.0,52.5167,13.3833,primary,3644826.0,1276451290,2021
1099,SnapLogic,2021-12-13,United States,San Mateo,Internet software & services,"Andreessen Horowitz, Triangle Peak Partners, Ignition Partners",1.0,37.5521,-122.3122,,104430.0,1840021551,2021
1100,Cadence,2021-12-14,United States,New York,Health,"Thrive Capital, General Catalyst, Coatue Management",1.0,40.6943,-73.9249,,18713220.0,1840034016,2021
1101,Noname Security,2021-12-15,United States,Palo Alto,Cybersecurity,"Insight Partners, Lightspeed Venture Partners, CyberStarts",1.0,37.3913,-122.1468,,65364.0,1840020333,2021
1102,Rothy's,2021-12-21,United States,San Francisco,Consumer & retail,"Alpargatas, GS Growth, Lightspeed Venture Partners",1.0,37.7562,-122.443,,3592294.0,1840021543,2021
1103,VOI,2021-12-21,Sweden,Stockholm,Travel,"Vostok New Ventures, The Raine Group, Balderton Capital",1.0,59.3294,18.0686,primary,972647.0,1752425602,2021
1104,Haomao.AI,2021-12-22,China,Beijing,Artificial Intelligence,"Qualcomm Ventures, Nine Intelligence Capital, Hillhouse Capital Management",1.0,39.905,116.3914,primary,19433000.0,1156228865,2021
1105,Kopi Kenangan,2021-12-27,Indonesia,Jakarta,Consumer & retail,"Horizons Ventures, Sequoia Capital India, Alpha JWC Ventures",1.0,-6.2146,106.8451,primary,34540000.0,1360771077,2021
1106,InFarm,2021-12-16,Germany,Berlin,Other,"Atomico, Hanaco Venture Capital, TriplePoint Capital",1.0,52.5167,13.3833,primary,3644826.0,1276451290,2021
1107,ONE,2021-12-08,Singapore,Singapore,Internet software & services,"Temasek, Guggenheim Investments, Qatar Investment Authority",1.0,1.3,103.8,primary,5745000.0,1702341327,2021
1108,Fractal Analytics,2022-01-05,India,Mumbai,Data management & analytics,"TPG Capital, Apax Partners, TA Associates",1.0,18.9667,72.8333,admin,23355000.0,1356226629,2022
1109,Assent,2022-01-06,Canada,Ottawa,"Supply chain, logistics, & delivery","Vista Equity Partners, Warburg Pincus, First Ascent Ventures",1.0,45.4247,-75.695,,989567.0,1124399363,2022
1110,CAIS,2022-01-11,United States,New York,Fintech,"Franklin Templeton, Motive Partners. Apollo Global Management",1.0,40.6943,-73.9249,,18713220.0,1840034016,2022
1111,Placer.ai,2022-01-12,United States,Los Altos,Artificial Intelligence,"Fifth Wall Ventures, JBV Capital, Array Ventures",1.0,37.3685,-122.0966,,30089.0,1840020328,2022
1112,Pentera,2022-01-11,Israel,Petah Tiqwa,Cybersecurity,"AWZ Ventures, Blackstone, Insight Partners",1.0,32.0833,34.8833,,236169.0,1376362310,2022
1113,Darwinbox,2022-01-25,India,Hyderabad,Internet software & services,"Lightspeed India Partners, Sequoia Capital India, Endiya Partners",1.0,17.3667,78.4667,admin,9746000.0,1356871768,2022
1114,Minio,2022-01-26,United States,Palo Alto,Data management & analytics,"General Catalyst, Nexus Venture Partners, Dell Technologies Capital",1.0,37.3913,-122.1468,,65364.0,1840020333,2022
1115,Fever Labs,2022-01-26,United States,New York,Internet software & services,"Accel, 14W, GS Growth",1.0,40.6943,-73.9249,,18713220.0,1840034016,2022
1116,Esusu,2022-01-27,United States,New York,Fintech,"Next Play Ventures, Zeal Capital Partners, SoftBank Group",1.0,40.6943,-73.9249,,18713220.0,1840034016,2022
1117,Betterfly,2022-02-01,Chile,Santiago,Artificial Intelligence,"QED Investors, DST Global, Endeavor",1.0,-33.45,-70.6667,primary,7007000.0,1152554349,2022
1118,Dune Analytics,2022-02-02,Norway,Oslo,Data management & analytics,"Multicoin Capital, Coatue Management, Dragonfly Capital Partners",1.0,59.9111,10.7528,primary,693494.0,1578324706,2022
1119,Scandit,2022-02-09,Switzerland,Zurich,"Supply chain, logistics, & delivery","Atomico, NGP Capital, Google Ventures",1.0,47.3786,8.54,admin,434008.0,1756539143,2022
1120,Payhawk,2022-02-14,United Kingdom,London,Fintech,"Earlybird Venture Capital, Eleven Ventures, QED Investors",1.0,51.5072,-0.1275,primary,10979000.0,1826645935,2022
1121,Watershed,2022-02-08,United States,San Francisco,Internet software & services,"Kleiner Perkins Caufield & Byers, Sequoia Capital",1.0,37.7562,-122.443,,3592294.0,1840021543,2022
1122,Axelar,2022-02-15,Canada,Waterloo,Internet software & services,"Lemniscap VC, North Island Ventures, Polychain Capital",1.0,43.4667,-80.5167,,104986.0,1124321390,2022
1123,CHEQ,2022-02-22,United States,New York,Cybersecurity,"Battery Ventures, Tiger Global Management, Hanaco Ventures",1.0,40.6943,-73.9249,,18713220.0,1840034016,2022
1124,Hasura,2022-02-22,India,Bangalore,Internet software & services,"Nexus Venture Partners, Vertex Ventures, STRIVE",1.0,12.9699,77.598,admin,13707000.0,1356410365,2022
1125,Timescale,2022-02-22,United States,New York,Internet software & services,"New Enterprise Associates, Benchmark, Two Sigma Ventures",1.0,40.6943,-73.9249,,18713220.0,1840034016,2022
1126,Scalapay,2022-02-23,Italy,Milan,Fintech,"Fasanara Capital, Tiger Global Management, Baleen Capital",1.0,45.4669,9.19,admin,1366180.0,1380724377,2022
1127,Omada Health,2022-02-23,United States,San Francisco,Health,"U.S. Venture Partners, dRx Capital, Andreessen Horowitz",1.0,37.7562,-122.443,,3592294.0,1840021543,2022
1128,BlueVoyant,2022-02-23,United States,New York,Cybersecurity,"8VC, Liberty Strategic Capital, Eden Global Partners",1.0,40.6943,-73.9249,,18713220.0,1840034016,2022
1129,Veev,2022-02-24,United States,San Mateo,Internet software & services,"Zeev Ventures, Bond, Fifth Wall Ventures",1.0,37.5521,-122.3122,,104430.0,1840021551,2022
1130,Gauntlet Networks,2022-03-07,United States,New York,Fintech,"Polychain Capital, Paradigm, Ribbit Capital",1.0,40.6943,-73.9249,,18713220.0,1840034016,2022
1131,Aptos,2022-03-15,United States,Palo Alto,Internet software & services,"Andreessen Horowitz, Coinbase Ventures, Tiger Global Management",1.0,37.3913,-122.1468,,65364.0,1840020333,2022
1132,Amagi,2022-03-16,India,Bangalore,Internet software & services,"Mayfield, Accel, Norwest Venture Partners",1.0,12.9699,77.598,admin,13707000.0,1356410365,2022
1133,Glia,2022-03-21,United States,New York,Fintech,"Wildcat Capital Management, Insight Partners, Tola Capital",1.0,40.6943,-73.9249,,18713220.0,1840034016,2022
1134,CommerceIQ,2022-03-21,United States,Palo Alto,Artificial Intelligence,"Trinity Ventures, Madrona Venture Group, Shasta Ventures",1.0,37.3913,-122.1468,,65364.0,1840020333,2022
1135,RapidAPI,2022-03-23,United States,San Francisco,Internet software & services,"Green Bay Ventures, M12, Andreessen Horowitz",1.0,37.7562,-122.443,,3592294.0,1840021543,2022
1136,Tarana Wireless,2022-03-23,United States,Milpitas,Mobile & telecommunications,"Prime Movers Lab, Khosla Ventures, I Squared Capital",1.0,37.4339,-121.8921,,84196.0,1840020329,2022
1137,FLASH,2022-03-16,United States,Austin,Fintech,"L Catterton, Trellis Partners, Vista Equity Partners",1.0,30.3004,-97.7522,admin,1687311.0,1840019590,2022
1138,Electric,2022-03-29,United States,New York,Cybersecurity,"Primary Venture Partners, Bessemer Venture Partners, Harmonic Growth Partners",1.0,40.6943,-73.9249,,18713220.0,1840034016,2022
1139,LayerZero Labs,2022-03-30,United States,New York,Internet software & services,"Andreessen Horowitz, FTX Ventures, Tiger Global Management",1.0,40.6943,-73.9249,,18713220.0,1840034016,2022
1140,BostonGene,2022-04-06,United States,Waltham,Health,"Japan Industrial Partners, Impact Investment Capital, NEC",1.0,42.3889,-71.2423,,62495.0,1840000428,2022
1141,Grover,2022-04-07,Germany,Berlin,E-commerce & direct-to-consumer,"Varengold Bank, Circularity Capital, Coparion",1.0,52.5167,13.3833,primary,3644826.0,1276451290,2022
1142,Genies,2022-04-12,United States,Venice,Internet software & services,"New Enterprise Associates, Tull Investment Group, Silver Lake",1.0,27.1163,-82.4135,,23985.0,1840015989,2022
1143,Oyster,2022-04-20,United States,Wilmington,Fintech,"Emergence Capital, Slack Fund, PayPal Ventures",1.0,34.21,-77.8866,,255616.0,1840015576,2022
1144,NexHealth,2022-04-21,United States,San Francisco,Health,"iSeed Ventures, Point Nine Capital, Buckley Ventures",1.0,37.7562,-122.443,,3592294.0,1840021543,2022
1145,Instabox,2022-04-21,Sweden,Stockholm,"Supply chain, logistics, & delivery","Creades, EQT Ventures, Verdane Capital",1.0,59.3294,18.0686,primary,972647.0,1752425602,2022
1146,UPSIDE Foods,2022-04-21,United States,Berkeley,Other,"Battery Ventures, Adams Street Partners, Coatue Management",1.0,37.8723,-122.276,,121363.0,1840018914,2022
1147,Divergent 3D,2022-04-25,United States,Torrance,Auto & transportation,"Hedosophia, Horizons Ventures, Alumni Ventures Group",1.0,33.8346,-118.3417,,143592.0,1840021873,2022
1148,Taxfix,2022-04-28,Germany,Berlin,Fintech,"Valar Ventures, Index Ventures, Creandum",1.0,52.5167,13.3833,primary,3644826.0,1276451290,2022
1149,Open,2022-05-02,India,Bangalore,Fintech,"3one4 Capital Partners, Tiger Global Management, Temasek",1.0,12.9699,77.598,admin,13707000.0,1356410365,2022
